Label,SMS,lenght,Tokens,lemmatized_text,SMS_without_stopwords
0,"yeah hopefully, if tyler can't do it i could maybe ask around a bit",67,"['yeah', 'hopefully', ',', 'if', 'tyler', 'ca', ""n't"", 'do', 'it', 'i', 'could', 'maybe', 'ask', 'around', 'a', 'bit']","['yeah', 'hopefully', ',', 'if', 'tyler', 'can', 'not', 'do', 'it', 'I', 'could', 'maybe', 'ask', 'around', 'a', 'bit']","['yeah', 'hopefully', ',', 'tyler', 'could', 'maybe', 'ask', 'around', 'bit']"
0,you do not know how stubborn i am. i didn't even want to gone to the hospital. i kept telling mark i am not a weak sucker. hospitals are for weak suckers.,148,"['you', 'do', 'not', 'know', 'how', 'stubborn', 'i', 'am', '.', 'i', 'did', ""n't"", 'even', 'want', 'to', 'gone', 'to', 'the', 'hospital', '.', 'i', 'kept', 'telling', 'mark', 'i', 'am', 'not', 'a', 'weak', 'sucker', '.', 'hospitals', 'are', 'for', 'weak', 'suckers', '.']","['you', 'do', 'not', 'know', 'how', 'stubborn', 'I', 'be', '.', 'I', 'do', 'not', 'even', 'want', 'to', 'go', 'to', 'the', 'hospital', '.', 'I', 'keep', 'tell', 'mark', 'I', 'be', 'not', 'a', 'weak', 'sucker', '.', 'hospital', 'be', 'for', 'weak', 'sucker', '.']","['know', 'stubborn', '.', 'even', 'want', 'go', 'hospital', '.', 'keep', 'tell', 'mark', 'weak', 'sucker', '.', 'hospital', 'weak', 'sucker', '.']"
0,what you thinked about me. first time you saw me in class.,58,"['what', 'you', 'thinked', 'about', 'me', '.', 'first', 'time', 'you', 'saw', 'me', 'in', 'class', '.']","['what', 'you', 'think', 'about', 'I', '.', 'first', 'time', 'you', 'see', 'I', 'in', 'class', '.']","['think', '.', 'first', 'time', 'see', 'class', '.']"
0,"a gram usually runs like   , a half eighth is smarter though and gets you almost a whole second gram for  ",124,"['a', 'gram', 'usually', 'runs', 'like', '&', 'let', ';', '#', '&', 'get', ';', ',', 'a', 'half', 'eighth', 'is', 'smarter', 'though', 'and', 'gets', 'you', 'almost', 'a', 'whole', 'second', 'gram', 'for', '&', 'let', ';', '#', '&', 'get', ';']","['a', 'gram', 'usually', 'run', 'like', '&', 'let', ';', '#', '&', 'get', ';', ',', 'a', 'half', 'eighth', 'be', 'smart', 'though', 'and', 'get', 'you', 'almost', 'a', 'whole', 'second', 'gram', 'for', '&', 'let', ';', '#', '&', 'get', ';']","['gram', 'usually', 'run', 'like', '&', 'let', ';', '#', '&', 'get', ';', ',', 'half', 'eighth', 'smart', 'though', 'get', 'almost', 'whole', 'second', 'gram', '&', 'let', ';', '#', '&', 'get', ';']"
0,k fyi x has a ride early tomorrow morning but heis crashing at our place tonight,80,"['k', 'fyi', 'x', 'has', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'heis', 'crashing', 'at', 'our', 'place', 'tonight']","['k', 'fyi', 'x', 'have', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'heis', 'crash', 'at', 'our', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'heis', 'crash', 'place', 'tonight']"
0,"wow. i never realized that you were so embarassed by your accomodations. i thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". i am sorry i didn't and do not have more to give. i am sorry i offered. i am sorry your room was so embarassing.",289,"['wow', '.', 'i', 'never', 'realized', 'that', 'you', 'were', 'so', 'embarassed', 'by', 'your', 'accomodations', '.', 'i', 'thought', 'you', 'liked', 'it', ',', 'since', 'i', 'was', 'doing', 'the', 'best', 'i', 'could', 'and', 'you', 'always', 'seemed', 'so', 'happy', 'about', '``', 'the', 'cave', ""''"", '.', 'i', 'am', 'sorry', 'i', 'did', ""n't"", 'and', 'do', 'not', 'have', 'more', 'to', 'give', '.', 'i', 'am', 'sorry', 'i', 'offered', '.', 'i', 'am', 'sorry', 'your', 'room', 'was', 'so', 'embarassing', '.']","['wow', '.', 'I', 'never', 'realize', 'that', 'you', 'be', 'so', 'embarassed', 'by', 'your', 'accomodation', '.', 'I', 'think', 'you', 'like', 'it', ',', 'since', 'I', 'be', 'do', 'the', 'good', 'I', 'could', 'and', 'you', 'always', 'seem', 'so', 'happy', 'about', '`', '`', 'the', 'cave', ""''"", '.', 'I', 'be', 'sorry', 'I', 'do', 'not', 'and', 'do', 'not', 'have', 'more', 'to', 'give', '.', 'I', 'be', 'sorry', 'I', 'offer', '.', 'I', 'be', 'sorry', 'your', 'room', 'be', 'so', 'embarassing', '.']","['wow', '.', 'never', 'realize', 'embarassed', 'accomodation', '.', 'think', 'like', ',', 'since', 'good', 'could', 'always', 'seem', 'happy', '`', '`', 'cave', ""''"", '.', 'sorry', 'give', '.', 'sorry', 'offer', '.', 'sorry', 'room', 'embarassing', '.']"
1,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect? end? reply end sptv,120,"['sms', '.', 'ac', 'sptv', ':', 'the', 'new', 'jersey', 'devils', 'and', 'the', 'detroit', 'red', 'wings', 'play', 'ice', 'hockey', '.', 'correct', 'or', 'incorrect', '?', 'end', '?', 'reply', 'end', 'sptv']","['sm', '.', 'ac', 'sptv', ':', 'the', 'new', 'jersey', 'devil', 'and', 'the', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', '.', 'correct', 'or', 'incorrect', '?', 'end', '?', 'reply', 'end', 'sptv']","['sm', '.', 'ac', 'sptv', ':', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', '.', 'correct', 'incorrect', '?', 'end', '?', 'reply', 'end', 'sptv']"
0,do you know what mallika sherawat did yesterday? find out now @  &let;urlandgt;,76,"['do', 'you', 'know', 'what', 'mallika', 'sherawat', 'did', 'yesterday', '?', 'find', 'out', 'now', '@', '&', 'let', ';', 'urlandgt', ';']","['do', 'you', 'know', 'what', 'mallika', 'sherawat', 'do', 'yesterday', '?', 'find', 'out', 'now', '@', '&', 'let', ';', 'urlandgt', ';']","['know', 'mallika', 'sherawat', 'yesterday', '?', 'find', '@', '&', 'let', ';', 'urlandgt', ';']"
1,"congrats! one year special cinema pass for to is yours. call 09061209465 now! c suprman v, matrix3, starwars3, etc all for free! bx420-ip4-5we. 150pm. do not miss out! ",161,"['congrats', '!', 'one', 'year', 'special', 'cinema', 'pass', 'for', 'to', 'is', 'yours', '.', 'call', '09061209465', 'now', '!', 'c', 'suprman', 'v', ',', 'matrix3', ',', 'starwars3', ',', 'etc', 'all', 'for', 'free', '!', 'bx420-ip4-5we', '.', '150pm', '.', 'do', 'not', 'miss', 'out', '!']","['congrat', '!', 'one', 'year', 'special', 'cinema', 'pass', 'for', 'to', 'be', 'yours', '.', 'call', '09061209465', 'now', '!', 'c', 'suprman', 'v', ',', 'matrix3', ',', 'starwars3', ',', 'etc', 'all', 'for', 'free', '!', 'bx420', '-', 'ip4', '-', '5we', '.', '150pm', '.', 'do', 'not', 'miss', 'out', '!']","['congrat', '!', 'one', 'year', 'special', 'cinema', 'pass', '.', 'call', '09061209465', '!', 'c', 'suprman', 'v', ',', 'matrix3', ',', 'starwars3', ',', 'etc', 'free', '!', 'bx420', '-', 'ip4', '-', '5we', '.', '150pm', '.', 'miss', '!']"
0,"sorry, i will call later in meeting.",34,"['sorry', ',', 'i', 'will', 'call', 'later', 'in', 'meeting', '.']","['sorry', ',', 'I', 'will', 'call', 'later', 'in', 'meeting', '.']","['sorry', ',', 'call', 'later', 'meeting', '.']"
0,tell where you reached,22,"['tell', 'where', 'you', 'reached']","['tell', 'where', 'you', 'reach']","['tell', 'reach']"
0,yes..gauti and sehwag out of odi series.,40,"['yes', '..', 'gauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series', '.']","['yes', '..', 'gauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series', '.']","['yes', '..', 'gauti', 'sehwag', 'odi', 'series', '.']"
0,your gonna have to pick up a $one burger for yourself on your way home. i can't even move. pain is killing me.,108,"['your', 'gon', 'na', 'have', 'to', 'pick', 'up', 'a', '$', 'one', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', '.', 'i', 'ca', ""n't"", 'even', 'move', '.', 'pain', 'is', 'killing', 'me', '.']","['your', 'go', 'to', 'have', 'to', 'pick', 'up', 'a', '$', 'one', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', '.', 'I', 'can', 'not', 'even', 'move', '.', 'pain', 'be', 'kill', 'I', '.']","['go', 'pick', '$', 'one', 'burger', 'way', 'home', '.', 'even', 'move', '.', 'pain', 'kill', '.']"
0,ha ha ha good joke. girls are situation seekers.,48,"['ha', 'ha', 'ha', 'good', 'joke', '.', 'girls', 'are', 'situation', 'seekers', '.']","['ha', 'ha', 'ha', 'good', 'joke', '.', 'girl', 'be', 'situation', 'seeker', '.']","['ha', 'ha', 'ha', 'good', 'joke', '.', 'girl', 'situation', 'seeker', '.']"
0,it is a part of checking iq,25,"['it', 'is', 'a', 'part', 'of', 'checking', 'iq']","['it', 'be', 'a', 'part', 'of', 'check', 'iq']","['part', 'check', 'iq']"
0,"sorry my roommates took forever, it ok if i come by now?",56,"['sorry', 'my', 'roommates', 'took', 'forever', ',', 'it', 'ok', 'if', 'i', 'come', 'by', 'now', '?']","['sorry', 'my', 'roommate', 'take', 'forever', ',', 'it', 'ok', 'if', 'I', 'come', 'by', 'now', '?']","['sorry', 'roommate', 'take', 'forever', ',', 'ok', 'come', '?']"
0,ok lar i double check wif da hair dresser already he said wun cut v short. he said will cut until i look nice.,110,"['ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', '.', 'he', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice', '.']","['ok', 'lar', 'I', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'say', 'wun', 'cut', 'v', 'short', '.', 'he', 'say', 'will', 'cut', 'until', 'I', 'look', 'nice', '.']","['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'say', 'wun', 'cut', 'v', 'short', '.', 'say', 'cut', 'look', 'nice', '.']"
1,"as a valued customer, i am pleased to advise you that following recent review of your mobile no. you are awarded with a £1500 bonus prize, call 09066364589",152,"['as', 'a', 'valued', 'customer', ',', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mobile', 'no', '.', 'you', 'are', 'awarded', 'with', 'a', '£1500', 'bonus', 'prize', ',', 'call', '09066364589']","['as', 'a', 'value', 'customer', ',', 'I', 'be', 'pleased', 'to', 'advise', 'you', 'that', 'follow', 'recent', 'review', 'of', 'your', 'mobile', 'no', '.', 'you', 'be', 'award', 'with', 'a', '£', '1500', 'bonus', 'prize', ',', 'call', '09066364589']","['value', 'customer', ',', 'pleased', 'advise', 'follow', 'recent', 'review', 'mobile', '.', 'award', '£', '1500', 'bonus', 'prize', ',', 'call', '09066364589']"
0,"today is ""song dedicated day.."" which song will you dedicate for me? send this to all your valuable frnds but first rply me...",122,"['today', 'is', '``', 'song', 'dedicated', 'day', '..', ""''"", 'which', 'song', 'will', 'you', 'dedicate', 'for', 'me', '?', 'send', 'this', 'to', 'all', 'your', 'valuable', 'frnds', 'but', 'first', 'rply', 'me', '...']","['today', 'be', '`', '`', 'song', 'dedicated', 'day', '..', ""''"", 'which', 'song', 'will', 'you', 'dedicate', 'for', 'I', '?', 'send', 'this', 'to', 'all', 'your', 'valuable', 'frnd', 'but', 'first', 'rply', 'I', '...']","['today', '`', '`', 'song', 'dedicated', 'day', '..', ""''"", 'song', 'dedicate', '?', 'send', 'valuable', 'frnd', 'first', 'rply', '...']"
1,"urgent your awarded a complimentary trip to eurodisinc trav, acoandentry41 or £1000. to claim text dis to 87121 18+6*£one.50(morefrmmob. shracomorsglsuplt)10, ls1 3aj",159,"['urgent', 'your', 'awarded', 'a', 'complimentary', 'trip', 'to', 'eurodisinc', 'trav', ',', 'acoandentry41', 'or', '£1000', '.', 'to', 'claim', 'text', 'dis', 'to', '87121', '18+6', '*', '£one.50', '(', 'morefrmmob', '.', 'shracomorsglsuplt', ')', '10', ',', 'ls1', '3aj']","['urgent', 'your', 'award', 'a', 'complimentary', 'trip', 'to', 'eurodisinc', 'trav', ',', 'acoandentry41', 'or', '£', '1000', '.', 'to', 'claim', 'text', 'dis', 'to', '87121', '18', '+', '6', '*', '£', 'one.50', '(', 'morefrmmob', '.', 'shracomorsglsuplt', ')', '10', ',', 'ls1', '3aj']","['urgent', 'award', 'complimentary', 'trip', 'eurodisinc', 'trav', ',', 'acoandentry41', '£', '1000', '.', 'claim', 'text', 'dis', '87121', '18', '+', '6', '*', '£', 'one.50', '(', 'morefrmmob', '.', 'shracomorsglsuplt', ')', '10', ',', 'ls1', '3aj']"
1,"did you hear about the new ""divorce barbie""? it comes with all of kenis stuff!",78,"['did', 'you', 'hear', 'about', 'the', 'new', '``', 'divorce', 'barbie', ""''"", '?', 'it', 'comes', 'with', 'all', 'of', 'kenis', 'stuff', '!']","['do', 'you', 'hear', 'about', 'the', 'new', '`', '`', 'divorce', 'barbie', ""''"", '?', 'it', 'come', 'with', 'all', 'of', 'kenis', 'stuff', '!']","['hear', 'new', '`', '`', 'divorce', 'barbie', ""''"", '?', 'come', 'kenis', 'stuff', '!']"
0,i plane to give on this month end.,34,"['i', 'plane', 'to', 'give', 'on', 'this', 'month', 'end', '.']","['I', 'plane', 'to', 'give', 'on', 'this', 'month', 'end', '.']","['plane', 'give', 'month', 'end', '.']"
0,wah lucky man... then can save money... hee...,46,"['wah', 'lucky', 'man', '...', 'then', 'can', 'save', 'money', '...', 'hee', '...']","['wah', 'lucky', 'man', '...', 'then', 'can', 'save', 'money', '...', 'hee', '...']","['wah', 'lucky', 'man', '...', 'save', 'money', '...', 'hee', '...']"
0,finished class where are you.,29,"['finished', 'class', 'where', 'are', 'you', '.']","['finish', 'class', 'where', 'be', 'you', '.']","['finish', 'class', '.']"
0,hi babe i am at home now wanna do something? xx,45,"['hi', 'babe', 'i', 'am', 'at', 'home', 'now', 'wan', 'na', 'do', 'something', '?', 'xx']","['hi', 'babe', 'I', 'be', 'at', 'home', 'now', 'wan', 'na', 'do', 'something', '?', 'xx']","['hi', 'babe', 'home', 'wan', 'na', 'something', '?', 'xx']"
0,k..k:)where are you?how did you performed?,42,"['k', '..', 'k', ':', ')', 'where', 'are', 'you', '?', 'how', 'did', 'you', 'performed', '?']","['k', '..', 'k', ':', ')', 'where', 'be', 'you', '?', 'how', 'do', 'you', 'perform', '?']","['k', '..', 'k', ':', ')', '?', 'perform', '?']"
0,you can call me now...,20,"['you', 'can', 'call', 'me', 'now', '...']","['you', 'can', 'call', 'I', 'now', '...']","['call', '...']"
0,i am waiting machan. call me once you free.,43,"['i', 'am', 'waiting', 'machan', '.', 'call', 'me', 'once', 'you', 'free', '.']","['I', 'be', 'wait', 'machan', '.', 'call', 'I', 'once', 'you', 'free', '.']","['wait', 'machan', '.', 'call', 'free', '.']"
0,that is cool. i am a gentleman and will treat you with dignity and respect.,73,"['that', 'is', 'cool', '.', 'i', 'am', 'a', 'gentleman', 'and', 'will', 'treat', 'you', 'with', 'dignity', 'and', 'respect', '.']","['that', 'be', 'cool', '.', 'I', 'be', 'a', 'gentleman', 'and', 'will', 'treat', 'you', 'with', 'dignity', 'and', 'respect', '.']","['cool', '.', 'gentleman', 'treat', 'dignity', 'respect', '.']"
0,i like you peoples very much:) but am very shy pa.,50,"['i', 'like', 'you', 'peoples', 'very', 'much', ':', ')', 'but', 'am', 'very', 'shy', 'pa', '.']","['I', 'like', 'you', 'people', 'very', 'much', ':', ')', 'but', 'be', 'very', 'shy', 'pa', '.']","['like', 'people', 'much', ':', ')', 'shy', 'pa', '.']"
0,does not operate after    or what,42,"['does', 'not', 'operate', 'after', '&', 'let', ';', '#', '&', 'get', ';', 'or', 'what']","['do', 'not', 'operate', 'after', '&', 'let', ';', '#', '&', 'get', ';', 'or', 'what']","['operate', '&', 'let', ';', '#', '&', 'get', ';']"
0,it is not the same here. still looking for a job. how much do tais earn there.,76,"['it', 'is', 'not', 'the', 'same', 'here', '.', 'still', 'looking', 'for', 'a', 'job', '.', 'how', 'much', 'do', 'tais', 'earn', 'there', '.']","['it', 'be', 'not', 'the', 'same', 'here', '.', 'still', 'look', 'for', 'a', 'job', '.', 'how', 'much', 'do', 'tai', 'earn', 'there', '.']","['.', 'still', 'look', 'job', '.', 'much', 'tai', 'earn', '.']"
0,"sorry, i will call later",22,"['sorry', ',', 'i', 'will', 'call', 'later']","['sorry', ',', 'I', 'will', 'call', 'later']","['sorry', ',', 'call', 'later']"
0,k. did you call me just now ah? ,32,"['k.', 'did', 'you', 'call', 'me', 'just', 'now', 'ah', '?']","['k.', 'do', 'you', 'call', 'I', 'just', 'now', 'ah', '?']","['k.', 'call', 'ah', '?']"
0,ok i am on the way to home hi hi,32,"['ok', 'i', 'am', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']","['ok', 'I', 'be', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']","['ok', 'way', 'home', 'hi', 'hi']"
0,you will be in the place of that man,36,"['you', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']","['you', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']","['place', 'man']"
0,yup next stop.,14,"['yup', 'next', 'stop', '.']","['yup', 'next', 'stop', '.']","['yup', 'next', 'stop', '.']"
0,"i call you later, do not have network. if urgnt, sms me.",55,"['i', 'call', 'you', 'later', ',', 'do', 'not', 'have', 'network', '.', 'if', 'urgnt', ',', 'sms', 'me', '.']","['I', 'call', 'you', 'later', ',', 'do', 'not', 'have', 'network', '.', 'if', 'urgnt', ',', 'sms', 'I', '.']","['call', 'later', ',', 'network', '.', 'urgnt', ',', 'sms', '.']"
0,for real when you getting on yo? i only need to more tickets and one more jacket and i am done. i already used all my multis.,121,"['for', 'real', 'when', 'you', 'getting', 'on', 'yo', '?', 'i', 'only', 'need', 'to', 'more', 'tickets', 'and', 'one', 'more', 'jacket', 'and', 'i', 'am', 'done', '.', 'i', 'already', 'used', 'all', 'my', 'multis', '.']","['for', 'real', 'when', 'you', 'get', 'on', 'yo', '?', 'I', 'only', 'need', 'to', 'more', 'ticket', 'and', 'one', 'more', 'jacket', 'and', 'I', 'be', 'do', '.', 'I', 'already', 'use', 'all', 'my', 'multis', '.']","['real', 'get', 'yo', '?', 'need', 'ticket', 'one', 'jacket', '.', 'already', 'use', 'multis', '.']"
0,yes i started to send requests to make it but pain came back so i am back in bed. double coins at the factory too. i gotta cash in all my nitros.,144,"['yes', 'i', 'started', 'to', 'send', 'requests', 'to', 'make', 'it', 'but', 'pain', 'came', 'back', 'so', 'i', 'am', 'back', 'in', 'bed', '.', 'double', 'coins', 'at', 'the', 'factory', 'too', '.', 'i', 'got', 'ta', 'cash', 'in', 'all', 'my', 'nitros', '.']","['yes', 'I', 'start', 'to', 'send', 'request', 'to', 'make', 'it', 'but', 'pain', 'come', 'back', 'so', 'I', 'be', 'back', 'in', 'bed', '.', 'double', 'coin', 'at', 'the', 'factory', 'too', '.', 'I', 'get', 'to', 'cash', 'in', 'all', 'my', 'nitro', '.']","['yes', 'start', 'send', 'request', 'make', 'pain', 'come', 'back', 'back', 'bed', '.', 'double', 'coin', 'factory', '.', 'get', 'cash', 'nitro', '.']"
0,i am really not up to it still tonight babe,42,"['i', 'am', 'really', 'not', 'up', 'to', 'it', 'still', 'tonight', 'babe']","['I', 'be', 'really', 'not', 'up', 'to', 'it', 'still', 'tonight', 'babe']","['really', 'still', 'tonight', 'babe']"
0,"ela kano.,il download, come wen your free..",41,"['ela', 'kano.', ',', 'il', 'download', ',', 'come', 'wen', 'your', 'free', '..']","['ela', 'kano', '.', ',', 'il', 'download', ',', 'come', 'wen', 'your', 'free', '..']","['ela', 'kano', '.', ',', 'il', 'download', ',', 'come', 'wen', 'free', '..']"
